Date,District,Temperature_Max_C,Temperature_Min_C,Temperature_Avg_C,Rainfall_mm,Humidity_Percent,Wind_Speed_kmph,Sunshine_Hours
2023-02-07,Mandya,26.3,17.4,25.2,11.0,53,13.4,1.9
2023-02-07,Mysuru,28.9,21.7,25.9,3.6,70,7.3,2.9
2023-02-07,Hassan,26.4,18.2,25.7,12.3,87,12.5,11.8
2023-02-07,Davanagere,23.3,14.1,21.7,9.3,56,6.2,5.0
2023-02-07,Shivamogga,20.7,14.1,18.5,20.0,45,11.4,5.0
2023-02-07,Dharwad,27.2,19.9,23.4,12.5,67,11.6,2.7
2023-02-07,Belagavi,28.2,20.9,25.9,10.7,57,4.9,6.6
2023-02-08,Koppal,22.6,14.6,21.1,12.5,55,8.7,11.5
2023-02-08,Ballari,27.8,20.0,26.0,11.6,63,12.7,8.5
2023-02-08,Raichur,20.9,14.6,20.6,2.6,89,5.0,5.3
2023-02-08,Mandya,26.6,19.7,24.6,2.9,62,3.3,6.9
2023-02-08,Mysuru,24.1,16.8,21.3,11.3,78,13.7,3.4
2023-02-08,Hassan,28.8,19.5,24.6,18.4,43,8.3,6.0
2023-02-08,Davanagere,26.0,18.6,25.8,14.7,76,14.3,9.6
2023-02-08,Shivamogga,26.3,18.7,23.1,0.2,82,4.8,1.6
2023-02-08,Dharwad,23.2,15.0,20.0,8.3,86,14.2,6.6
2023-02-08,Belagavi,29.1,18.8,25.3,1.3,72,11.2,7.4
2023-02-09,Koppal,25.7,21.0,24.4,14.7,92,14.5,6.9
2023-02-09,Ballari,28.9,16.4,24.3,19.8,84,7.7,10.4
2023-02-09,Raichur,23.0,15.5,22.1,15.5,91,3.4,8.3
2023-02-09,Mandya,28.0,22.3,25.4,19.6,53,4.3,0.5
2023-02-09,Mysuru,22.5,17.0,20.5,15.1,87,13.4,4.9
2023-02-09,Hassan,23.5,12.5,18.7,12.3,87,6.5,7.4
2023-02-09,Davanagere,25.1,18.2,22.8,5.4,87,7.0,2.8
2023-02-09,Shivamogga,26.4,19.0,23.6,6.9,88,4.3,1.5
2023-02-09,Dharwad,23.7,17.9,21.9,5.1,90,2.9,0.2
2023-02-09,Belagavi,25.4,18.0,22.7,15.8,92,5.0,2.6
2023-02-10,Koppal,23.4,14.1,20.3,10.8,71,12.5,2.9
2023-02-10,Ballari,24.6,18.2,21.3,5.0,60,11.4,2.9
2023-02-10,Raichur,27.3,16.8,22.8,1.9,62,3.5,2.7
2023-02-10,Mandya,25.8,19.8,24.6,4.7,95,9.8,3.7
2023-02-10,Mysuru,25.5,17.0,24.4,17.7,48,10.9,0.3
2023-02-10,Hassan,24.8,17.5,24.6,11.7,93,12.3,1.0
2023-02-10,Davanagere,21.2,10.6,18.4,3.6,67,3.3,9.0
2023-02-10,Shivamogga,28.7,21.5,25.1,10.9,42,8.2,7.7
2023-02-10,Dharwad,21.5,14.9,18.2,1.8,48,11.3,8.8
2023-02-10,Belagavi,26.8,21.2,25.2,13.0,88,6.7,5.5
2023-02-11,Koppal,19.8,10.9,18.6,10.3,58,9.5,3.8
2023-02-11,Ballari,23.5,18.2,22.4,18.3,78,2.9,3.9
2023-02-11,Raichur,26.3,18.6,24.2,10.5,62,5.7,5.8
2023-02-11,Mandya,22.4,13.1,18.9,7.8,45,6.6,7.7
2023-02-11,Mysuru,26.9,17.2,23.6,7.2,60,5.1,9.8
2023-02-11,Hassan,23.2,14.9,22.0,17.8,88,12.2,6.8
2023-02-11,Davanagere,25.9,18.3,22.3,10.3,94,2.9,9.3
2023-02-11,Shivamogga,19.5,12.8,18.8,18.0,52,11.3,2.3
2023-02-11,Dharwad,26.3,16.3,23.3,13.5,51,14.7,3.0
2023-02-11,Belagavi,26.9,15.6,23.3,12.1,61,14.9,0.2
2023-02-12,Koppal,22.8,15.4,20.9,1.0,40,11.5,10.3
2023-02-12,Ballari,23.4,14.2,19.7,1.7,59,12.6,5.4
2023-02-12,Raichur,27.3,19.8,26.0,17.9,68,12.7,11.7
2023-02-12,Mandya,25.2,18.3,22.1,15.1,68,12.3,7.1
2023-02-12,Mysuru,26.7,17.0,22.2,4.3,57,14.5,0.8
2023-02-12,Hassan,26.5,17.3,22.8,16.4,61,6.5,8.9
2023-02-12,Davanagere,29.8,21.6,25.4,10.7,63,9.5,0.3
2023-02-12,Shivamogga,23.2,15.5,19.7,7.9,84,10.4,11.0
2023-02-12,Dharwad,21.4,16.5,20.2,0.7,93,12.1,4.7
2023-02-12,Belagavi,25.9,16.4,21.0,2.8,43,8.6,8.6
2023-02-13,Koppal,23.7,13.6,20.8,17.6,88,3.0,1.5
2023-02-13,Ballari,23.5,15.0,22.9,15.1,44,6.1,10.9
2023-02-13,Raichur,24.9,13.3,20.2,17.9,93,9.8,5.6
2023-02-13,Mandya,22.2,13.9,18.3,1.9,94,9.7,11.8
2023-02-13,Mysuru,24.0,18.2,22.8,0.5,72,13.6,4.4
2023-02-13,Hassan,26.2,17.6,23.5,12.8,44,10.3,0.9
2023-02-13,Davanagere,23.7,15.9,21.7,0.4,41,7.4,0.5
2023-02-13,Shivamogga,22.4,14.4,22.2,10.0,66,3.8,10.5
2023-02-13,Dharwad,27.1,16.5,22.3,11.3,72,3.7,8.1
2023-02-13,Belagavi,23.1,15.0,19.1,15.0,76,5.7,12.0
2023-02-14,Koppal,19.2,14.8,18.1,7.2,88,12.8,10.4
2023-02-14,Ballari,22.2,12.3,20.0,11.8,77,3.5,5.9
2023-02-14,Raichur,25.1,18.1,22.5,20.0,44,2.1,0.7
2023-02-14,Mandya,27.2,19.1,22.5,16.5,65,7.6,3.2
2023-02-14,Mysuru,20.1,11.5,18.4,4.0,80,8.0,7.7
2023-02-14,Hassan,23.5,15.8,21.6,13.7,57,7.1,9.3
2023-02-14,Davanagere,23.0,13.6,19.4,18.2,85,8.5,0.8
2023-02-14,Shivamogga,27.5,20.3,24.0,3.1,85,6.2,7.5
2023-02-14,Dharwad,21.5,15.8,19.2,19.2,60,3.8,7.3
2023-02-14,Belagavi,28.2,19.6,24.3,0.2,85,7.6,7.8
2023-02-15,Koppal,23.8,14.9,22.8,6.6,77,2.7,6.3
2023-02-15,Ballari,22.2,13.9,19.6,0.8,91,7.1,1.5
2023-02-15,Raichur,20.2,13.3,18.2,14.5,79,3.0,10.3
2023-02-15,Mandya,27.9,15.5,23.4,8.2,84,11.6,7.8
2023-02-15,Mysuru,28.9,20.0,25.7,17.3,59,14.0,11.0
2023-02-15,Hassan,25.8,18.6,23.8,19.1,68,10.1,5.3
2023-02-15,Davanagere,25.0,20.2,24.7,8.3,74,3.1,10.6
2023-02-15,Shivamogga,26.2,17.2,22.1,12.2,84,9.1,4.9
2023-02-15,Dharwad,26.9,19.9,23.3,6.0,49,5.8,3.0
2023-02-15,Belagavi,21.8,13.9,21.4,8.7,40,8.1,2.6
2023-02-16,Koppal,28.7,18.3,23.9,1.6,56,5.4,0.7
2023-02-16,Ballari,20.4,15.7,19.2,2.2,55,7.7,0.9
2023-02-16,Raichur,24.7,15.6,22.2,19.1,44,2.9,7.6
2023-02-16,Mandya,24.9,14.5,21.7,2.7,76,11.9,8.5
2023-02-16,Mysuru,23.1,12.2,19.1,3.0,66,6.3,3.0
2023-02-16,Hassan,19.7,12.6,19.2,17.4,89,6.5,1.9
2023-02-16,Davanagere,24.6,15.8,23.5,6.7,74,14.1,9.0
2023-02-16,Shivamogga,26.0,17.8,23.0,12.6,84,10.2,3.7
2023-02-16,Dharwad,27.3,18.7,24.1,16.1,89,8.1,5.4
2023-02-16,Belagavi,27.1,20.5,25.9,1.9,52,14.3,9.2
2023-02-17,Koppal,22.8,15.0,22.4,17.7,80,8.3,11.3
2023-02-17,Ballari,20.5,13.8,19.5,11.8,89,13.0,1.1
2023-02-17,Raichur,21.3,12.7,20.6,15.9,69,5.5,6.3
2023-02-17,Mandya,24.3,16.4,21.6,14.5,50,5.0,2.8
2023-02-17,Mysuru,25.7,17.4,23.7,17.0,71,4.2,0.3
2023-02-17,Hassan,26.8,20.1,23.8,12.8,73,13.1,9.3
2023-02-17,Davanagere,23.4,16.8,22.1,11.2,62,9.0,11.0
2023-02-17,Shivamogga,27.1,21.6,25.9,17.0,52,12.9,7.3
2023-02-17,Dharwad,25.7,15.7,22.6,3.3,89,5.7,0.1
2023-02-17,Belagavi,21.1,16.5,20.8,2.3,55,13.6,11.7
2023-02-18,Koppal,19.7,12.6,18.4,18.3,66,3.5,0.6
2023-02-18,Ballari,27.4,20.9,24.6,15.0,75,2.5,9.0
2023-02-18,Raichur,23.7,14.1,19.6,17.5,95,7.0,5.7
2023-02-18,Mandya,27.4,15.7,23.5,18.5,42,4.3,6.5
2023-02-18,Mysuru,22.3,15.5,19.1,18.0,93,3.2,10.2
2023-02-18,Hassan,23.2,11.5,18.2,9.7,49,2.7,11.8
2023-02-18,Davanagere,24.3,16.3,22.8,3.7,84,8.8,1.1
2023-02-18,Shivamogga,25.4,15.2,22.2,6.2,42,12.5,9.3
2023-02-18,Dharwad,22.4,16.1,19.5,11.5,50,10.1,4.0
2023-02-18,Belagavi,21.1,13.4,21.0,10.9,84,2.3,5.0
2023-02-19,Koppal,25.5,14.1,21.8,19.1,79,11.0,7.5
2023-02-19,Ballari,29.6,18.5,25.5,9.1,79,2.6,9.0
2023-02-19,Raichur,25.4,20.6,25.1,4.8,91,7.6,0.9
2023-02-19,Mandya,25.0,19.8,24.3,5.7,46,8.5,6.4
2023-02-19,Mysuru,23.6,11.5,18.6,10.1,40,11.5,8.4
2023-02-19,Hassan,27.5,20.7,25.4,4.5,92,3.6,0.8
2023-02-19,Davanagere,27.2,17.6,22.7,8.5,63,3.5,7.8
2023-02-19,Shivamogga,29.3,19.5,24.3,19.0,42,14.5,8.3
2023-02-19,Dharwad,26.2,19.7,23.9,2.7,50,13.8,2.1
2023-02-19,Belagavi,30.2,22.3,25.4,6.5,48,13.8,10.2
2023-02-20,Koppal,26.1,16.9,22.3,18.8,87,12.1,9.5
2023-02-20,Ballari,25.6,18.2,25.2,18.8,65,13.7,5.9
2023-02-20,Raichur,21.2,15.1,18.7,3.0,65,8.7,4.4
2023-02-20,Mandya,27.4,17.6,24.3,0.4,52,5.1,7.8
2023-02-20,Mysuru,24.7,14.6,21.0,18.6,79,4.2,10.1
2023-02-20,Hassan,25.8,15.8,22.0,11.5,89,8.4,10.2
2023-02-20,Davanagere,24.7,20.0,23.4,14.5,56,13.6,0.4
2023-02-20,Shivamogga,26.8,16.5,23.9,17.3,72,7.1,11.9
2023-02-20,Dharwad,25.3,17.2,24.2,4.4,51,4.8,0.1
2023-02-20,Belagavi,26.2,19.0,22.9,19.7,78,9.6,7.8
2023-02-21,Koppal,19.8,12.8,18.8,13.4,64,7.8,5.3
2023-02-21,Ballari,26.3,17.7,22.0,2.3,60,8.8,9.3
2023-02-21,Raichur,22.9,16.8,20.7,1.1,63,4.7,9.6
2023-02-21,Mandya,27.7,19.6,24.5,7.0,80,9.0,8.4
2023-02-21,Mysuru,24.1,13.7,21.4,8.3,43,13.2,8.2
2023-02-21,Hassan,21.3,15.0,19.1,14.2,93,2.9,11.5
2023-02-21,Davanagere,23.7,16.3,22.9,16.3,65,6.6,3.2
2023-02-21,Shivamogga,22.9,16.6,21.9,0.3,75,11.4,5.0
2023-02-21,Dharwad,20.7,15.6,19.8,8.5,87,12.5,8.9
2023-02-21,Belagavi,26.1,15.8,23.3,14.2,78,4.0,11.9
2023-02-22,Koppal,24.4,16.8,22.1,17.2,77,9.8,6.8
2023-02-22,Ballari,21.5,13.9,21.2,3.1,86,2.5,1.7
2023-02-22,Raichur,30.4,22.5,25.8,1.4,66,5.0,8.6
2023-02-22,Mandya,22.8,17.2,20.9,0.3,72,14.0,10.8
2023-02-22,Mysuru,22.0,16.9,21.0,1.8,91,3.9,7.2
2023-02-22,Hassan,23.4,16.2,20.0,11.4,61,4.0,1.3
2023-02-22,Davanagere,25.0,16.3,23.4,0.8,84,12.3,9.6
2023-02-22,Shivamogga,21.1,12.6,20.5,3.1,76,9.1,2.8
2023-02-22,Dharwad,21.1,14.6,18.4,14.3,92,6.6,11.7
2023-02-22,Belagavi,20.3,11.3,19.0,17.2,75,11.8,5.8
2023-02-23,Koppal,27.5,21.4,24.7,17.6,95,7.5,11.9
2023-02-23,Ballari,23.4,15.2,20.3,5.2,69,6.5,3.9
2023-02-23,Raichur,23.3,19.0,22.0,17.2,52,10.5,4.1
2023-02-23,Mandya,26.0,18.5,22.9,19.1,89,10.1,9.1
2023-02-23,Mysuru,22.8,14.5,18.2,10.9,47,3.6,11.2
2023-02-23,Hassan,18.7,12.6,18.4,16.9,87,2.8,10.2
2023-02-23,Davanagere,27.8,18.9,24.7,7.6,79,10.0,0.3
2023-02-23,Shivamogga,26.3,20.5,24.4,17.4,45,10.7,9.6
2023-02-23,Dharwad,26.3,20.2,25.7,1.0,46,4.9,11.2
2023-02-23,Belagavi,26.4,15.7,23.5,8.7,79,2.4,1.6
2023-02-24,Koppal,20.4,15.7,19.7,9.0,58,13.2,5.5
2023-02-24,Ballari,21.1,15.5,19.7,0.0,73,14.4,11.8
2023-02-24,Raichur,26.1,20.9,24.6,19.3,50,6.2,2.2
2023-02-24,Mandya,26.3,14.9,22.5,9.3,83,13.0,3.4
2023-02-24,Mysuru,20.3,12.3,19.8,7.2,83,11.4,6.7
2023-02-24,Hassan,24.4,17.2,21.4,9.3,45,6.2,11.3
2023-02-24,Davanagere,25.0,20.9,24.8,0.8,76,7.5,7.9
2023-02-24,Shivamogga,24.4,20.0,24.2,15.4,92,10.3,4.6
2023-02-24,Dharwad,25.7,18.6,23.2,12.5,52,13.4,4.9
2023-02-24,Belagavi,27.7,15.8,23.3,19.0,43,9.1,6.3
2023-02-25,Koppal,25.6,15.0,20.9,7.6,82,10.5,1.3
2023-02-25,Ballari,21.0,13.2,20.7,19.6,63,9.8,1.1
2023-02-25,Raichur,19.2,10.7,18.1,11.1,75,11.7,8.2
2023-02-25,Mandya,20.2,13.1,19.9,9.9,59,7.8,9.7
2023-02-25,Mysuru,23.8,14.0,19.7,10.5,69,9.4,6.1
2023-02-25,Hassan,18.4,13.5,18.0,19.0,94,3.3,1.2
2023-02-25,Davanagere,26.8,21.1,25.1,3.9,43,12.4,5.7
2023-02-25,Shivamogga,20.0,12.9,18.3,1.4,65,13.3,9.3
2023-02-25,Dharwad,23.2,13.3,19.9,17.6,52,2.5,3.5
2023-02-25,Belagavi,19.6,14.3,18.8,10.7,41,2.7,5.7
2023-02-26,Koppal,19.9,11.0,18.2,15.0,73,2.4,2.2
2023-02-26,Ballari,20.3,14.4,18.5,12.5,65,6.0,3.4
2023-02-26,Raichur,26.7,16.4,24.3,9.6,50,9.0,2.9
2023-02-26,Mandya,24.8,16.5,23.9,10.3,85,7.9,5.7
2023-02-26,Mysuru,25.3,16.8,24.7,0.4,92,5.5,2.3
2023-02-26,Hassan,23.6,12.2,18.8,8.2,57,12.6,1.4
2023-02-26,Davanagere,21.8,12.1,18.1,12.3,94,2.3,8.5
2023-02-26,Shivamogga,20.7,13.6,20.5,14.0,50,5.8,6.1
2023-02-26,Dharwad,24.3,18.1,23.5,8.0,77,14.7,6.8
2023-02-26,Belagavi,22.9,15.4,21.3,4.9,85,13.5,5.5
2023-02-27,Koppal,26.5,16.6,22.8,10.1,67,8.9,5.0
2023-02-27,Ballari,24.3,13.6,21.3,3.1,47,9.3,10.1
2023-02-27,Raichur,20.8,14.6,19.9,13.6,93,10.7,10.9
2023-02-27,Mandya,24.7,20.5,24.5,1.5,40,13.4,9.7
2023-02-27,Mysuru,25.4,17.6,22.3,17.9,68,2.8,2.8
2023-02-27,Hassan,23.2,15.4,21.6,18.5,51,6.6,6.2
2023-02-27,Davanagere,22.7,13.3,20.5,19.2,48,2.6,2.7
2023-02-27,Shivamogga,24.4,14.8,22.1,17.3,67,5.3,6.6
2023-02-27,Dharwad,24.8,14.9,20.4,19.2,93,3.6,8.5
2023-02-27,Belagavi,22.8,16.7,21.9,2.5,86,3.3,10.2
2023-02-28,Koppal,27.1,15.1,22.5,4.2,83,5.9,7.1
2023-02-28,Ballari,22.9,12.3,18.5,4.8,53,13.1,10.1
2023-02-28,Raichur,21.0,10.7,18.2,2.3,93,9.8,5.0
2023-02-28,Mandya,24.5,14.6,21.4,2.3,88,13.0,4.5
2023-02-28,Mysuru,22.4,14.7,19.2,17.8,83,14.9,2.0
2023-02-28,Hassan,19.7,12.3,18.9,4.3,51,10.3,2.8
2023-02-28,Davanagere,26.5,18.8,22.1,9.4,65,11.1,8.7
2023-02-28,Shivamogga,23.2,18.0,21.6,16.8,63,13.2,6.7
2023-02-28,Dharwad,26.4,19.4,25.0,2.2,83,5.3,11.1
2023-02-28,Belagavi,26.2,18.3,23.1,18.2,60,4.6,6.1
2023-03-01,Koppal,30.9,25.8,29.2,13.7,50,7.1,7.1
2023-03-01,Ballari,32.1,24.4,29.0,17.9,75,3.8,0.4
2023-03-01,Raichur,36.5,28.7,34.0,4.1,90,5.2,12.0
2023-03-01,Mandya,32.1,22.0,29.4,12.7,40,9.3,5.2
2023-03-01,Mysuru,37.2,27.5,35.3,5.3,53,8.8,8.8
2023-03-01,Hassan,36.0,30.4,35.4,19.4,55,10.1,11.6
2023-03-01,Davanagere,35.2,30.0,33.4,14.1,65,13.4,6.6
2023-03-01,Shivamogga,38.1,30.8,35.2,8.6,41,3.5,3.2
2023-03-01,Dharwad,29.6,24.2,28.9,7.3,90,6.3,11.4
2023-03-01,Belagavi,31.1,22.0,29.5,9.9,90,10.8,5.7
2023-03-02,Koppal,38.3,28.5,34.2,18.1,50,6.8,11.9
2023-03-02,Ballari,33.9,27.8,31.3,1.7,91,12.9,8.7
2023-03-02,Raichur,33.3,30.3,33.3,0.3,94,2.8,7.5
2023-03-02,Mandya,35.5,28.5,35.0,1.5,92,6.7,4.8
2023-03-02,Mysuru,34.1,29.3,32.7,7.4,60,6.2,5.2
2023-03-02,Hassan,35.6,25.2,31.5,18.9,41,14.9,3.4
2023-03-02,Davanagere,35.0,25.1,30.4,7.2,88,7.4,9.2
2023-03-02,Shivamogga,31.2,26.5,30.7,4.2,87,12.5,5.6
2023-03-02,Dharwad,35.6,30.8,34.2,12.9,94,2.2,6.4
2023-03-02,Belagavi,31.6,27.6,31.4,19.5,45,12.2,0.0
2023-03-03,Koppal,29.8,26.2,29.4,10.9,84,8.1,6.1
2023-03-03,Ballari,32.8,24.9,31.7,18.0,42,10.1,0.1
2023-03-03,Raichur,34.6,28.8,32.4,7.0,55,10.4,11.4
2023-03-03,Mandya,32.8,26.6,31.6,9.1,46,9.9,3.0
2023-03-03,Mysuru,37.9,27.2,33.1,11.0,72,3.8,0.8
2023-03-03,Hassan,33.3,23.5,29.2,2.0,79,9.8,4.4
2023-03-03,Davanagere,29.7,24.0,28.4,12.2,61,9.4,5.6
2023-03-03,Shivamogga,34.9,25.9,31.9,0.5,57,5.5,8.0
2023-03-03,Dharwad,37.3,25.8,33.2,10.0,50,3.0,6.7
2023-03-03,Belagavi,28.7,21.8,28.3,0.6,91,11.6,9.9
2023-03-04,Koppal,31.7,24.1,28.0,16.2,70,14.7,8.6
2023-03-04,Ballari,35.9,28.4,32.1,9.2,48,10.3,7.1
2023-03-04,Raichur,31.0,21.3,28.1,14.1,54,10.2,11.8
2023-03-04,Mandya,32.6,26.4,29.7,9.3,49,12.4,6.0
2023-03-04,Mysuru,37.8,26.1,33.7,14.2,81,5.3,4.2
2023-03-04,Hassan,33.4,26.9,31.8,0.5,85,13.0,10.7
2023-03-04,Davanagere,39.0,31.0,35.0,2.1,67,6.5,4.4
2023-03-04,Shivamogga,34.9,28.9,32.1,5.2,65,13.3,6.9
2023-03-04,Dharwad,32.9,25.4,32.2,3.2,47,11.4,1.9
2023-03-04,Belagavi,29.2,23.0,28.9,14.8,88,4.4,5.9
2023-03-05,Koppal,39.7,32.1,35.8,17.0,56,6.7,0.1
2023-03-05,Ballari,32.0,23.3,30.5,18.5,65,7.5,2.0
2023-03-05,Raichur,34.3,28.2,32.0,3.2,59,3.1,4.1
2023-03-05,Mandya,39.3,28.5,34.7,0.9,80,13.1,5.7
2023-03-05,Mysuru,33.6,27.2,33.2,5.8,70,8.2,6.0
2023-03-05,Hassan,31.2,25.0,29.8,1.9,76,9.3,7.8
2023-03-05,Davanagere,37.8,28.3,34.7,1.9,63,9.0,2.4
2023-03-05,Shivamogga,33.4,25.5,30.3,19.3,80,9.7,4.5
2023-03-05,Dharwad,34.6,22.4,30.3,15.1,40,11.2,6.2
2023-03-05,Belagavi,33.5,25.0,33.0,15.4,73,9.9,2.2
2023-03-06,Koppal,32.1,21.1,28.4,12.8,82,12.4,6.8
2023-03-06,Ballari,31.7,22.7,30.5,5.9,76,3.7,7.1
2023-03-06,Raichur,30.0,24.4,29.8,12.0,61,5.2,10.8
2023-03-06,Mandya,37.1,27.5,34.3,13.4,43,11.2,8.1
2023-03-06,Mysuru,36.7,29.4,34.3,2.4,48,7.7,7.4
2023-03-06,Hassan,28.5,20.9,28.3,11.9,63,7.7,2.9
2023-03-06,Davanagere,36.8,27.6,34.4,10.5,83,11.0,5.5
2023-03-06,Shivamogga,34.0,26.7,31.3,1.8,61,12.1,7.0
2023-03-06,Dharwad,34.8,27.5,32.3,3.1,66,13.8,6.3
2023-03-06,Belagavi,31.7,21.9,29.9,17.9,56,10.8,6.9
2023-03-07,Koppal,36.0,26.1,32.5,19.5,92,7.1,11.0
2023-03-07,Ballari,31.9,23.1,29.1,18.8,82,10.7,6.7
2023-03-07,Raichur,33.0,24.8,32.1,10.5,47,8.7,4.5
2023-03-07,Mandya,33.4,27.8,33.0,2.5,55,3.1,10.8
2023-03-07,Mysuru,29.5,23.1,28.1,5.6,65,6.4,11.7
2023-03-07,Hassan,36.9,26.3,32.4,11.1,47,10.0,11.5
2023-03-07,Davanagere,39.9,28.1,35.6,16.7,68,14.5,3.2
2023-03-07,Shivamogga,32.5,25.7,29.7,19.8,46,4.1,2.1
2023-03-07,Dharwad,35.8,28.6,31.9,1.0,66,4.0,4.7
2023-03-07,Belagavi,33.2,22.1,29.0,0.8,54,11.6,1.8
2023-03-08,Koppal,30.8,23.8,30.1,7.5,57,12.2,9.3
2023-03-08,Ballari,35.2,25.1,31.3,13.1,57,10.9,10.8
2023-03-08,Raichur,35.3,26.2,30.4,1.5,60,5.3,0.2
2023-03-08,Mandya,35.0,23.9,31.2,11.5,58,9.8,4.0
2023-03-08,Mysuru,34.8,27.4,31.1,18.6,44,6.3,3.6
2023-03-08,Hassan,29.6,22.5,29.4,5.9,51,2.3,4.7
2023-03-08,Davanagere,35.1,24.4,31.9,19.6,51,10.8,3.4
2023-03-08,Shivamogga,31.4,21.6,28.6,2.8,79,11.2,4.3
2023-03-08,Dharwad,32.0,25.6,31.1,2.9,41,5.3,2.1
2023-03-08,Belagavi,30.6,25.7,28.8,19.6,67,3.8,5.4
2023-03-09,Koppal,32.0,21.3,28.7,2.2,94,3.7,9.3
2023-03-09,Ballari,34.5,27.8,34.1,14.1,75,2.2,1.4
2023-03-09,Raichur,36.1,25.4,32.8,0.9,92,2.1,2.8
2023-03-09,Mandya,31.3,20.9,28.3,7.0,86,3.4,2.5
2023-03-09,Mysuru,34.1,27.9,33.0,9.4,63,14.3,5.6
2023-03-09,Hassan,32.4,27.0,31.3,10.7,59,2.8,6.2
2023-03-09,Davanagere,34.2,27.4,31.5,8.2,52,3.3,5.2
2023-03-09,Shivamogga,38.9,30.4,34.5,6.9,94,6.1,8.3
2023-03-09,Dharwad,28.9,24.6,28.3,14.6,95,11.1,3.7
2023-03-09,Belagavi,32.8,24.9,30.7,4.9,59,7.0,6.5
2023-03-10,Koppal,29.9,24.8,28.7,14.1,57,12.9,10.2
2023-03-10,Ballari,40.3,28.0,35.8,18.5,87,10.0,8.5
2023-03-10,Raichur,32.3,23.2,31.1,1.7,92,4.1,8.8
2023-03-10,Mandya,33.8,23.3,29.0,17.8,74,13.7,9.1
2023-03-10,Mysuru,31.2,27.2,31.1,11.8,40,4.1,6.2
2023-03-10,Hassan,31.8,21.8,29.1,1.0,94,11.5,2.8
2023-03-10,Davanagere,37.8,29.9,33.6,8.8,69,12.9,5.4
2023-03-10,Shivamogga,31.2,22.7,29.8,16.9,68,10.4,0.4
2023-03-10,Dharwad,34.3,24.8,30.5,15.4,43,4.0,1.6
2023-03-10,Belagavi,36.8,27.7,35.4,2.6,92,13.6,2.2
2023-03-11,Koppal,34.1,28.6,34.1,14.6,74,9.0,10.2
2023-03-11,Ballari,32.2,26.1,30.7,3.5,67,10.9,0.4
2023-03-11,Raichur,39.2,28.0,34.2,1.4,80,14.3,5.4
2023-03-11,Mandya,35.5,23.7,31.2,3.9,87,8.2,2.6
2023-03-11,Mysuru,36.1,31.2,34.8,13.9,66,3.9,12.0
2023-03-11,Hassan,36.5,32.6,35.8,15.9,43,6.7,8.2
2023-03-11,Davanagere,34.7,26.4,32.4,0.3,82,2.5,5.0
2023-03-11,Shivamogga,31.7,23.2,29.0,16.3,94,11.7,1.5
2023-03-11,Dharwad,36.2,27.6,35.4,6.0,48,10.9,10.8
2023-03-11,Belagavi,29.8,21.9,29.0,12.9,44,4.5,8.6
2023-03-12,Koppal,37.4,30.6,34.9,15.8,65,3.2,11.1
2023-03-12,Ballari,34.3,29.1,32.6,8.7,74,6.7,6.4
2023-03-12,Raichur,30.3,21.9,28.7,15.8,77,5.4,11.9
2023-03-12,Mandya,33.1,25.0,28.4,0.8,83,12.9,8.7
2023-03-12,Mysuru,35.0,29.1,34.2,9.9,64,2.1,3.3
2023-03-12,Hassan,34.7,27.4,33.8,1.7,84,12.9,11.1
2023-03-12,Davanagere,29.9,21.5,28.1,16.2,44,2.9,5.7
2023-03-12,Shivamogga,30.2,24.6,28.4,10.1,52,14.6,7.2
2023-03-12,Dharwad,34.5,26.4,32.6,3.9,54,5.0,6.4
2023-03-12,Belagavi,36.6,32.6,35.9,6.9,63,14.4,1.5
2023-03-13,Koppal,35.8,29.7,32.8,1.7,69,3.6,4.5
2023-03-13,Ballari,31.6,24.0,31.4,18.6,42,14.0,9.2
2023-03-13,Raichur,40.1,31.5,35.5,5.3,87,11.1,4.3
2023-03-13,Mandya,32.7,23.5,31.4,2.3,76,9.9,11.1
2023-03-13,Mysuru,32.4,26.0,29.5,0.3,51,10.0,6.3
2023-03-13,Hassan,35.5,30.4,33.6,11.0,83,6.7,10.3
2023-03-13,Davanagere,30.4,25.1,28.9,4.2,48,4.0,8.3
2023-03-13,Shivamogga,38.0,29.5,34.6,14.3,85,10.9,6.4
2023-03-13,Dharwad,32.5,21.5,28.6,2.2,80,3.9,10.9
2023-03-13,Belagavi,32.8,27.7,31.1,13.0,65,13.9,5.0
2023-03-14,Koppal,34.1,28.7,33.2,14.9,51,7.7,11.1
2023-03-14,Ballari,33.0,25.8,29.6,19.9,76,4.2,10.5
2023-03-14,Raichur,30.1,21.0,28.1,11.0,49,7.3,0.3
2023-03-14,Mandya,30.6,25.9,29.6,18.4,47,6.4,9.1
2023-03-14,Mysuru,31.4,26.2,31.2,1.3,94,5.8,6.3
2023-03-14,Hassan,30.8,24.6,28.5,0.5,67,10.4,10.2
2023-03-14,Davanagere,37.7,31.1,34.6,10.1,76,10.5,9.8
2023-03-14,Shivamogga,34.3,26.5,31.1,4.3,59,9.6,6.6
2023-03-14,Dharwad,38.0,31.4,35.3,8.4,95,13.7,7.4
2023-03-14,Belagavi,31.7,27.4,30.8,9.4,82,10.2,8.4
2023-03-15,Koppal,30.0,23.5,28.6,9.7,81,10.2,3.6
2023-03-15,Ballari,39.9,31.3,35.4,7.5,83,6.3,11.0
2023-03-15,Raichur,36.7,28.1,32.3,4.9,72,7.4,1.4
